ID	Title	Year	Budget	Rating	Votes	Actor_Minor_0	Actor_Minor_1	Actor_Minor_2	Actor_Top_0	Actor_Top_1	Actor_Top_2	Actor_Low_0	Actor_Low_1	Actor_Low_2	Director_Low_0	Director_Low_1	Director_Low_2	Director_Top_0	Director_Top_1	Director_Top_2	Comedy	Short	Drama	Animation	News	History	War	Horror	Adventure	Sci_Fi	Biography	Documentary	Family	Action	Adult	Romance	Musical	Sport	Fantasy	Mystery	Thriller	Music	Crime	Western
884380	Step Brothers (2008)	2008	65000000.0	6.9	198442	7	0	39	0	4	3	7	1	6	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
884403	Step Into Liquid (2003)	2003	0.0	7.5	2274	0	31	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
884444	Step Up (2006)	2006	12000000.0	6.5	83778	11	121	20	1	1	0	1	3	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0
884447	Step Up 2: The Streets (2008)	2008	23000000.0	6.2	63620	17	80	19	0	1	0	1	5	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0
884448	Step Up 3D (2010)	2010	30000000.0	6.2	44458	20	124	31	0	0	2	1	2	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
884450	Step Up All In (2014)	2014	0.0	5.9	22513	30	86	3	0	0	0	0	1	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
884452	Step Up Revolution (2012)	2012	33000000.0	6.5	42518	19	121	28	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
884506	Stephanie Daley (2006)	2006	0.0	6.3	1507	11	128	1	1	3	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
884722	Stereo (2014)	2014	3000000.0	6.7	2041	4	14	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
884825	Stestí (2005)	2005	0.0	7.2	1275	1	43	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
884895	Steve Jobs (2015)	2015	30000000.0	7.7	6691	50	135	23	0	10	0	0	4	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
884903	Steve Jobs: The Man in the Machine (2015)	2015	0.0	6.6	1428	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
885019	Stevie (2002)	2002	0.0	8.0	2009	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
885162	Stick It (2006)	2006	0.0	6.4	21362	11	98	9	0	3	0	0	0	2	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
885231	Stickmen (2001)	2001	0.0	6.8	1305	1	44	2	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
885463	Stiletto (2008/II)	2008	4000000.0	5.0	2100	17	51	7	2	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0
885529	Still Alice (2014)	2014	4100000.0	7.5	64057	14	12	1	1	1	0	1	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
885693	Still Life (2013/I)	2013	0.0	7.4	3826	20	28	2	0	7	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
885750	Still Mine (2012)	2012	0.0	7.4	2756	2	15	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
885965	Stilyagi (2008)	2008	15000000.0	7.2	3018	3	197	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
886155	Stitches (2012/I)	2012	0.0	5.7	5876	0	31	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
886217	Sto je muskarac bez brkova? (2005)	2005	0.0	7.1	1101	1	33	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
886302	Stockholm (2013/I)	2013	0.0	7.0	1567	0	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
886380	Stoic (2009)	2009	2000000.0	4.7	2098	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
886397	Stoker (2013)	2013	12000000.0	6.9	79249	8	19	3	0	2	0	1	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
886421	Stolen (2012)	2012	35000000.0	5.5	34774	25	21	11	0	11	2	8	4	3	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0
886517	Stolen Lives (2009)	2009	2000000.0	6.2	4244	12	26	7	1	5	1	0	1	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0
886561	Stolen Summer (2002)	2002	1500000.0	6.5	2375	7	18	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
886613	Stomp the Yard (2007)	2007	14000000.0	5.2	19009	12	48	4	0	2	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
886614	Stomp the Yard 2: Homecoming (2010)	2010	0.0	4.2	1771	10	62	9	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
886653	Stone (2010)	2010	22000000.0	5.4	33740	6	41	3	1	2	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
886708	Stone of Destiny (2008)	2008	6000000.0	6.8	2749	8	30	0	1	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
886747	Stoned (2005)	2005	0.0	5.8	3394	11	30	5	1	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
886921	Stop at Nothing: The Lance Armstrong Story (2014)	2014	0.0	7.6	1168	7	43	0	0	4	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
887099	Stop-Loss (2008)	2008	25000000.0	6.5	17337	18	50	9	0	5	0	1	0	3	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
887186	Storage 24 (2012)	2012	0.0	4.4	5243	3	7	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
887367	Stories We Tell (2012)	2012	0.0	7.6	8557	3	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
887398	Storm (2009/I)	2009	0.0	6.9	1083	8	45	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
887493	Storm Warning (2007)	2007	0.0	5.9	5033	3	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
887513	Stormbreaker (2006)	2006	40000000.0	5.1	19427	9	18	2	0	9	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0
887533	Stormhouse (2011)	2011	0.0	4.2	1048	0	10	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
887770	Storytelling (2001)	2001	0.0	6.9	14906	0	5	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
887931	Straight A's (2013)	2013	2000000.0	5.6	3354	22	23	0	2	1	0	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
888004	Straight Into Darkness (2004)	2004	0.0	5.1	1155	3	28	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
888037	Straight Outta Compton (2015)	2015	28000000.0	8.2	51599	49	170	33	0	6	1	2	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
888060	Straight Story (2006)	2006	0.0	5.7	1657	0	39	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0
888124	Straightheads (2007)	2007	3600000.0	5.6	5597	6	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
888199	Stranded (2001)	2001	4000000.0	5.4	2166	3	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
888222	Stranded (2013/V)	2013	0.0	3.5	3150	4	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
888283	Strandvaskaren (2004)	2004	0.0	4.5	1673	1	20	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
888336	Strange Bedfellows (2004)	2004	0.0	6.5	1510	2	51	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
888409	Strange Frame: Love & Sax (2012)	2012	1230000.0	7.3	1699	8	13	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0
888484	Strange Magic (2015)	2015	0.0	5.7	4349	5	10	2	0	0	0	1	0	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0
888571	Strange Wilderness (2008)	2008	20000000.0	5.3	18105	9	19	8	0	2	0	1	0	6	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
888711	Stranger Than Fiction (2000)	2000	0.0	6.3	1102	3	9	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
888713	Stranger Than Fiction (2006)	2006	38000000.0	7.6	179482	16	12	57	0	3	0	1	1	2	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
888765	Strangerland (2015)	2015	10000000.0	5.3	4068	1	12	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
888897	Strangers with Candy (2005)	2005	3500000.0	6.0	6817	17	36	4	0	4	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
889092	Strapped (2010)	2010	0.0	6.8	1786	0	14	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
889199	Stratosphere Girl (2004)	2004	0.0	6.5	1206	3	27	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
889220	Straw Dogs (2011)	2011	25000000.0	5.8	25796	12	25	1	0	3	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
889628	Street Fight (2005)	2005	0.0	8.1	1511	2	7	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
889662	Street Fighter: The Legend of Chun-Li (2009)	2009	50000000.0	3.7	19243	10	20	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0
889721	Street Kings (2008)	2008	20000000.0	6.8	91309	14	28	4	0	4	0	3	0	4	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0
889927	Street Thief (2006)	2006	0.0	7.3	1694	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
889972	StreetDance 2 (2012)	2012	0.0	5.6	6666	15	38	4	0	2	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
889973	StreetDance 3D (2010)	2010	0.0	5.9	8433	10	97	3	0	4	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
890137	Strella (2009)	2009	0.0	7.4	2049	0	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
890155	Strength and Honour (2007)	2007	0.0	6.1	1494	2	37	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
890225	Stretch (2014)	2014	0.0	6.5	19747	19	34	5	0	5	0	2	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
890338	Strictly Sexual (2008)	2008	0.0	6.5	4387	3	66	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
890582	Strings (2004)	2004	3400000.0	7.0	3457	3	11	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
890600	Strings (2015/I)	2015	0.0	6.0	1093	9	24	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
890729	Stripped (2013/I)	2013	0.0	4.7	1198	4	15	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
890813	Strippers vs Werewolves (2012)	2012	0.0	3.1	1515	14	43	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
890951	Stromberg - Der Film (2014)	2014	0.0	7.5	4696	3	46	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
891102	Struck by Lightning (2012)	2012	0.0	6.4	12301	10	37	1	0	2	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
891376	Stuck in Love (2012)	2012	0.0	7.3	54978	13	20	5	0	4	0	0	0	2	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
891418	Stuck on You (2003)	2003	55000000.0	5.8	42721	30	295	105	0	2	0	1	0	7	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
891498	Student of the Year (2012)	2012	0.0	5.5	8208	8	16	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
891684	Stuey (2003)	2003	0.0	6.1	1766	5	44	7	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
891853	Stung (2015/I)	2015	2500000.0	4.9	1646	2	7	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
891932	Stupeur et tremblements (2003)	2003	0.0	7.1	3447	2	7	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
892083	Style (2001)	2001	0.0	6.7	1107	6	7	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
892126	Styria (2014)	2014	3000000.0	7.4	4156	4	17	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0
892291	Su Qi-er (2010)	2010	20000000.0	6.4	7046	8	32	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
892302	Su ve Ates (2013)	2013	0.0	6.4	2243	4	32	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
892317	Su-sang-han geu-nyeo (2014)	2014	0.0	7.3	1182	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
892366	Suay Laak Sai (2007)	2007	0.0	5.3	1481	2	8	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
892460	Subconscious Cruelty (2000)	2000	0.0	5.4	1079	0	17	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
892580	Subject Two (2006)	2006	23000.0	5.5	1344	1	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
892645	Submarine (2010)	2010	0.0	7.3	60019	3	24	1	0	2	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
892679	Submarino (2010)	2010	0.0	7.6	6629	2	38	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
892916	Suburban Girl (2007)	2007	0.0	5.5	6239	13	16	1	0	1	0	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
892918	Suburban Gothic (2014)	2014	0.0	5.6	1652	11	13	1	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
892930	Suburban Mayhem (2006)	2006	0.0	5.9	1248	3	70	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
892990	Suburra (2015)	2015	7000000.0	7.6	1038	1	9	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
893260	Suchwiin bulmyeong (2001)	2001	0.0	7.3	2695	0	9	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
893262	Suchîmubôi (2004)	2004	0.0	6.9	13067	6	11	6	0	2	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0
893270	Suck (2009)	2009	0.0	6.1	3590	6	18	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
893375	Sucker Punch (2011)	2011	82000000.0	6.1	186996	13	1	32	0	4	2	1	4	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
893436	Sud pralad (2004)	2004	0.0	7.3	3153	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
893437	Sud sanaeha (2002)	2002	0.0	7.1	1480	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
893538	Suddenly (2013)	2013	0.0	3.6	1056	10	4	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
893824	Suffragette (2015)	2015	0.0	6.6	2372	40	55	6	0	9	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
893857	Sugar & Spice (2001)	2001	11000000.0	5.6	11154	9	52	1	0	3	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
893860	Sugar (2004/I)	2004	0.0	5.9	1549	3	24	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
893864	Sugar (2008/I)	2008	0.0	7.2	3968	6	81	2	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
894078	Sugarhouse (2007)	2007	0.0	5.9	1149	5	25	2	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
894238	Sui yuet san tau (2010)	2010	0.0	7.4	1238	2	79	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
894423	Suing the Devil (2011)	2011	0.0	4.8	3440	2	73	2	0	0	0	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
894505	Suite Française (2014)	2014	15000000.0	6.8	6489	14	14	2	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
894573	Sukai kurora (2008)	2008	0.0	6.8	4253	9	36	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
894599	Sukeban Deka: Kôdo nêmu = Asamiya Saki (2006)	2006	0.0	5.4	1007	4	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
894686	Sukiyaki Western Django (2007)	2007	3800000.0	6.3	12570	9	10	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
894691	Sukkar banat (2007)	2007	1300000.0	7.2	9189	0	67	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
894799	Sulemani Keeda (2014)	2014	0.0	7.3	1649	2	10	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
895129	Summer Catch (2001)	2001	34000000.0	4.9	12605	15	34	5	0	2	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
895204	Summer in February (2013)	2013	5000000.0	5.6	2541	8	13	2	1	1	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
895441	Summer's Blood (2009)	2009	0.0	4.5	2635	1	11	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
895687	Sun cheung sau (2009)	2009	0.0	5.6	1646	6	32	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0
895939	Sunday (2008/I)	2008	0.0	5.3	1712	8	14	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0
896276	Sungnyangpali sonyeoui jaerim (2002)	2002	11000000.0	5.8	1049	0	10	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
896328	Sunlight Jr. (2013)	2013	0.0	5.6	2001	11	32	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
896645	Sunset Strip (2000)	2000	0.0	5.7	1233	9	26	5	1	2	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
896687	Sunshine (2007)	2007	52000000.0	7.3	178575	2	1	3	0	5	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
896725	Sunshine Cleaning (2008)	2008	8000000.0	6.9	59526	12	21	4	0	6	0	0	0	4	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
